date,Temperature,OT,Relative Humidity,Surface Albedo,Wind Direction,Wind Speed,Pressure,Dew Point,Year,Month,Day,Time
2022-01-01 00:30:00,6.5,17,70.37,0.21,262,2.4000000000000004,878,1.5,2022,1,1,00:30:00
2022-01-01 01:30:00,5.4,0,71.97,0.21,269,2.7,878,0.7000000000000001,2022,1,1,01:30:00
2022-01-01 02:30:00,4.7,0,72.94,0.21,278,3.5,879,0.3,2022,1,1,02:30:00
2022-01-01 03:30:00,3.7,0,77.01,0.21,286,4.2,880,0.0,2022,1,1,03:30:00
2022-01-01 04:30:00,2.6,0,83.38,0.21,294,4.9,880,0.1,2022,1,1,04:30:00
2022-01-01 05:30:00,1.9,0,88.31,0.21,307,5.0,881,0.2,2022,1,1,05:30:00
2022-01-01 06:30:00,1.6,0,85.41,0.21,322,5.300000000000001,882,-0.6000000000000001,2022,1,1,06:30:00
2022-01-01 07:30:00,1.3,0,72.41,0.21,332,6.1000000000000005,883,-3.1,2022,1,1,07:30:00
2022-01-01 08:30:00,0.4,0,60.620000000000005,0.21,332,6.7,884,-6.300000000000001,2022,1,1,08:30:00
2022-01-01 09:30:00,-0.6000000000000001,0,55.2,0.21,328,6.7,885,-8.5,2022,1,1,09:30:00
2022-01-01 10:30:00,-1.4,0,53.76,0.21,328,6.6000000000000005,886,-9.6,2022,1,1,10:30:00
2022-01-01 11:30:00,-1.8,0,52.2,0.21,331,6.5,887,-10.3,2022,1,1,11:30:00
2022-01-01 12:30:00,-2.0,0,50.86,0.21,334,6.300000000000001,888,-10.8,2022,1,1,12:30:00
2022-01-01 13:30:00,-2.2,0,50.63,0.21,337,6.1000000000000005,890,-11.1,2022,1,1,13:30:00
2022-01-01 14:30:00,-1.6,0,48.38,0.21,341,6.300000000000001,891,-11.1,2022,1,1,14:30:00
2022-01-01 15:30:00,0.2,100,42.99,0.21,349,7.2,892,-10.9,2022,1,1,15:30:00
2022-01-01 16:30:00,2.3000000000000003,284,36.19,0.21,178,8.200000000000001,894,-11.2,2022,1,1,16:30:00
2022-01-01 17:30:00,3.7,445,29.21,0.21,4,8.6,894,-12.6,2022,1,1,17:30:00
2022-01-01 18:30:00,4.7,556,25.61,0.21,6,8.1,895,-13.4,2022,1,1,18:30:00
2022-01-01 19:30:00,5.4,606,23.64,0.21,8,7.6,894,-13.8,2022,1,1,19:30:00
2022-01-01 20:30:00,5.800000000000001,589,22.47,0.21,10,7.0,894,-14.1,2022,1,1,20:30:00
2022-01-01 21:30:00,5.7,508,22.11,0.21,11,6.4,895,-14.3,2022,1,1,21:30:00
2022-01-01 22:30:00,5.0,370,22.66,0.21,12,5.6000000000000005,895,-14.6,2022,1,1,22:30:00
2022-01-01 23:30:00,2.5,192,27.43,0.21,14,3.7,896,-14.4,2022,1,1,23:30:00
2022-01-02 00:30:00,-0.4,21,42.06,0.21,15,2.1,897,-11.7,2022,1,2,00:30:00
2022-01-02 01:30:00,-1.9,0,47.95,0.21,13,1.8,899,-11.5,2022,1,2,01:30:00
2022-01-02 02:30:00,-2.7,0,49.22,0.21,10,1.9,899,-11.9,2022,1,2,02:30:00
2022-01-02 03:30:00,-3.3000000000000003,0,49.42,0.21,10,2.0,900,-12.4,2022,1,2,03:30:00
2022-01-02 04:30:00,-3.6,0,48.42,0.21,12,2.2,900,-12.9,2022,1,2,04:30:00
2022-01-02 05:30:00,-3.9,0,48.04,0.21,12,2.4000000000000004,900,-13.3,2022,1,2,05:30:00
2022-01-02 06:30:00,-4.1000000000000005,0,47.89,0.21,12,2.6,900,-13.5,2022,1,2,06:30:00
2022-01-02 07:30:00,-4.2,0,47.67,0.21,11,2.8000000000000003,900,-13.7,2022,1,2,07:30:00
2022-01-02 08:30:00,-4.3,0,47.53,0.21,10,3.0,900,-13.8,2022,1,2,08:30:00
2022-01-02 09:30:00,-4.5,0,47.65,0.21,10,3.1,900,-14.0,2022,1,2,09:30:00
2022-01-02 10:30:00,-4.6000000000000005,0,47.35,0.21,10,3.2,900,-14.1,2022,1,2,10:30:00
2022-01-02 11:30:00,-4.800000000000001,0,47.63,0.21,11,3.4000000000000004,900,-14.2,2022,1,2,11:30:00
2022-01-02 12:30:00,-5.0,0,48.23,0.21,11,3.4000000000000004,901,-14.3,2022,1,2,12:30:00
2022-01-02 13:30:00,-5.2,0,49.05,0.21,11,3.4000000000000004,901,-14.2,2022,1,2,13:30:00
2022-01-02 14:30:00,-4.5,0,46.68,0.21,11,3.9,901,-14.2,2022,1,2,14:30:00
2022-01-02 15:30:00,-2.5,98,39.67,0.21,12,4.6000000000000005,902,-14.4,2022,1,2,15:30:00
2022-01-02 16:30:00,0.2,279,30.5,0.21,15,4.7,902,-15.2,2022,1,2,16:30:00
2022-01-02 17:30:00,2.7,437,23.31,0.21,20,4.2,902,-16.2,2022,1,2,17:30:00
2022-01-02 18:30:00,4.6000000000000005,547,19.53,0.21,24,3.6,901,-16.8,2022,1,2,18:30:00
2022-01-02 19:30:00,5.9,596,17.38,0.21,24,3.4000000000000004,900,-17.1,2022,1,2,19:30:00
2022-01-02 20:30:00,6.7,580,16.19,0.21,24,3.4000000000000004,899,-17.3,2022,1,2,20:30:00
2022-01-02 21:30:00,6.9,501,15.95,0.21,25,3.5,898,-17.3,2022,1,2,21:30:00
2022-01-02 22:30:00,6.1000000000000005,365,17.42,0.21,25,3.1,898,-16.900000000000002,2022,1,2,22:30:00
2022-01-02 23:30:00,3.1,188,27.63,0.21,16,2.1,897,-13.8,2022,1,2,23:30:00
2022-01-03 00:30:00,0.0,21,43.95,0.21,184,1.8,898,-10.8,2022,1,3,00:30:00
2022-01-03 01:30:00,-1.3,0,43.45,0.21,359,2.2,898,-12.2,2022,1,3,01:30:00
2022-01-03 02:30:00,-1.9,0,42.47,0.21,358,2.5,898,-13.0,2022,1,3,02:30:00
2022-01-03 03:30:00,-2.2,0,41.23,0.21,180,2.5,898,-13.6,2022,1,3,03:30:00
2022-01-03 04:30:00,-2.4000000000000004,0,40.59,0.21,4,2.5,898,-14.0,2022,1,3,04:30:00
2022-01-03 05:30:00,-2.6,0,40.67,0.21,9,2.5,898,-14.2,2022,1,3,05:30:00
2022-01-03 06:30:00,-2.8000000000000003,0,41.46,0.21,13,2.5,897,-14.1,2022,1,3,06:30:00
2022-01-03 07:30:00,-2.9000000000000004,0,42.51,0.21,16,2.5,897,-13.9,2022,1,3,07:30:00
2022-01-03 08:30:00,-3.1,0,44.04,0.21,18,2.6,897,-13.6,2022,1,3,08:30:00
2022-01-03 09:30:00,-3.2,0,45.06,0.21,17,2.7,897,-13.4,2022,1,3,09:30:00
2022-01-03 10:30:00,-3.2,0,45.45,0.21,15,2.8000000000000003,897,-13.3,2022,1,3,10:30:00
2022-01-03 11:30:00,-3.2,0,46.06,0.21,12,3.0,897,-13.2,2022,1,3,11:30:00
2022-01-03 12:30:00,-3.2,0,46.91,0.21,9,3.2,896,-13.0,2022,1,3,12:30:00
2022-01-03 13:30:00,-3.3000000000000003,0,48.31,0.21,6,3.2,896,-12.7,2022,1,3,13:30:00
2022-01-03 14:30:00,-2.4000000000000004,0,46.16,0.21,2,3.5,897,-12.4,2022,1,3,14:30:00
2022-01-03 15:30:00,0.1,98,41.07,0.21,180,4.2,897,-11.6,2022,1,3,15:30:00
2022-01-03 16:30:00,3.2,280,31.78,0.21,180,4.3,897,-12.0,2022,1,3,16:30:00
2022-01-03 17:30:00,6.0,438,25.92,0.21,1,3.5,897,-12.1,2022,1,3,17:30:00
2022-01-03 18:30:00,8.1,549,21.67,0.21,177,2.6,897,-12.6,2022,1,3,18:30:00
2022-01-03 19:30:00,9.6,599,18.61,0.21,343,2.0,896,-13.2,2022,1,3,19:30:00
2022-01-03 20:30:00,10.6,584,16.7,0.21,326,1.8,895,-13.7,2022,1,3,20:30:00
2022-01-03 21:30:00,10.8,498,16.26,0.21,312,1.8,895,-13.9,2022,1,3,21:30:00
2022-01-03 22:30:00,9.9,327,17.61,0.21,304,1.4,895,-13.6,2022,1,3,22:30:00
2022-01-03 23:30:00,7.6,132,37.27,0.21,305,1.0,895,-6.1000000000000005,2022,1,3,23:30:00
2022-01-04 00:30:00,5.5,14,33.59,0.21,316,1.1,895,-9.3,2022,1,4,00:30:00
2022-01-04 01:30:00,4.1000000000000005,0,33.39,0.21,326,1.2000000000000002,895,-10.6,2022,1,4,01:30:00
2022-01-04 02:30:00,3.0,0,36.38,0.21,330,1.2000000000000002,896,-10.5,2022,1,4,02:30:00
2022-01-04 03:30:00,2.2,0,37.84,0.21,328,1.2000000000000002,896,-10.7,2022,1,4,03:30:00
2022-01-04 04:30:00,1.7000000000000002,0,37.83,0.21,320,1.2000000000000002,896,-11.2,2022,1,4,04:30:00
2022-01-04 05:30:00,1.3,0,38.43,0.21,311,1.2000000000000002,896,-11.3,2022,1,4,05:30:00
2022-01-04 06:30:00,1.1,0,39.11,0.21,308,1.2000000000000002,896,-11.3,2022,1,4,06:30:00
2022-01-04 07:30:00,0.9,0,40.72,0.21,308,1.2000000000000002,896,-11.0,2022,1,4,07:30:00
2022-01-04 08:30:00,0.9,0,42.54,0.21,307,1.1,895,-10.4,2022,1,4,08:30:00
2022-01-04 09:30:00,1.0,0,43.98,0.21,308,1.1,895,-9.9,2022,1,4,09:30:00
2022-01-04 10:30:00,0.7000000000000001,0,47.06,0.21,312,1.1,895,-9.3,2022,1,4,10:30:00
2022-01-04 11:30:00,0.3,0,49.34,0.21,318,1.2000000000000002,895,-9.1,2022,1,4,11:30:00
2022-01-04 12:30:00,0.0,0,50.93,0.21,326,1.2000000000000002,896,-9.0,2022,1,4,12:30:00
2022-01-04 13:30:00,-0.3,0,52.97,0.21,334,1.3,896,-8.700000000000001,2022,1,4,13:30:00
2022-01-04 14:30:00,0.1,0,52.61,0.21,341,1.3,897,-8.5,2022,1,4,14:30:00
2022-01-04 15:30:00,2.6,60,50.2,0.21,344,1.8,897,-6.7,2022,1,4,15:30:00
2022-01-04 16:30:00,5.5,263,39.98,0.21,344,2.4000000000000004,898,-7.1000000000000005,2022,1,4,16:30:00
2022-01-04 17:30:00,7.7,412,35.6,0.21,345,2.4000000000000004,898,-6.6000000000000005,2022,1,4,17:30:00
2022-01-04 18:30:00,9.3,530,33.15,0.21,347,2.5,897,-6.1000000000000005,2022,1,4,18:30:00
2022-01-04 19:30:00,10.6,580,30.45,0.21,351,2.7,896,-6.1000000000000005,2022,1,4,19:30:00
2022-01-04 20:30:00,11.3,566,28.5,0.21,355,2.8000000000000003,896,-6.300000000000001,2022,1,4,20:30:00
2022-01-04 21:30:00,11.5,490,27.17,0.21,357,2.9000000000000004,895,-6.800000000000001,2022,1,4,21:30:00
2022-01-04 22:30:00,10.6,358,28.05,0.21,358,2.4000000000000004,895,-7.2,2022,1,4,22:30:00
2022-01-04 23:30:00,8.0,188,40.43,0.21,179,1.6,896,-4.7,2022,1,4,23:30:00
2022-01-05 00:30:00,5.300000000000001,22,49.78,0.22,179,1.3,896,-4.4,2022,1,5,00:30:00
2022-01-05 01:30:00,4.0,0,49.95,0.22,354,1.4,896,-5.5,2022,1,5,01:30:00
2022-01-05 02:30:00,3.0,0,51.94,0.22,348,1.4,896,-5.9,2022,1,5,02:30:00
2022-01-05 03:30:00,2.4000000000000004,0,52.93,0.22,344,1.5,896,-6.2,2022,1,5,03:30:00
2022-01-05 04:30:00,2.0,0,53.57,0.22,343,1.6,896,-6.4,2022,1,5,04:30:00
2022-01-05 05:30:00,1.7000000000000002,0,54.21,0.22,345,1.7000000000000002,896,-6.6000000000000005,2022,1,5,05:30:00
2022-01-05 06:30:00,1.5,0,54.67,0.22,346,1.7000000000000002,896,-6.6000000000000005,2022,1,5,06:30:00
2022-01-05 07:30:00,1.3,0,55.21,0.22,346,1.7000000000000002,896,-6.7,2022,1,5,07:30:00
2022-01-05 08:30:00,1.2000000000000002,0,56.11,0.22,346,1.8,896,-6.6000000000000005,2022,1,5,08:30:00
2022-01-05 09:30:00,0.9,0,57.24,0.22,347,1.9,896,-6.6000000000000005,2022,1,5,09:30:00
2022-01-05 10:30:00,0.4,0,57.68,0.22,349,1.9,895,-7.0,2022,1,5,10:30:00
2022-01-05 11:30:00,0.0,0,58.15,0.22,350,1.9,895,-7.300000000000001,2022,1,5,11:30:00
2022-01-05 12:30:00,-0.2,0,58.1,0.22,351,1.9,895,-7.5,2022,1,5,12:30:00
2022-01-05 13:30:00,-0.4,0,58.42,0.22,353,1.9,895,-7.6,2022,1,5,13:30:00
2022-01-05 14:30:00,0.6000000000000001,0,54.21,0.22,355,2.0,895,-7.6,2022,1,5,14:30:00
2022-01-05 15:30:00,3.8,92,47.13,0.22,356,2.9000000000000004,895,-6.5,2022,1,5,15:30:00
2022-01-05 16:30:00,7.2,269,36.88,0.22,357,3.7,896,-6.6000000000000005,2022,1,5,16:30:00
2022-01-05 17:30:00,10.1,426,31.18,0.22,180,3.6,896,-6.2,2022,1,5,17:30:00
2022-01-05 18:30:00,12.5,532,27.37,0.22,179,3.7,895,-5.800000000000001,2022,1,5,18:30:00
2022-01-05 19:30:00,14.1,582,25.57,0.22,352,3.7,895,-5.4,2022,1,5,19:30:00
2022-01-05 20:30:00,15.3,568,24.59,0.22,347,3.9,894,-4.800000000000001,2022,1,5,20:30:00
2022-01-05 21:30:00,15.8,491,25.06,0.22,349,4.0,893,-4.2,2022,1,5,21:30:00
2022-01-05 22:30:00,14.7,359,28.45,0.22,177,3.0,893,-3.4000000000000004,2022,1,5,22:30:00
2022-01-05 23:30:00,11.3,189,46.19,0.22,8,1.7000000000000002,893,0.1,2022,1,5,23:30:00
2022-01-06 00:30:00,8.1,25,54.6,0.21,8,1.4,893,-0.5,2022,1,6,00:30:00
2022-01-06 01:30:00,6.5,0,56.79,0.21,176,1.4,893,-1.5,2022,1,6,01:30:00
2022-01-06 02:30:00,5.5,0,60.67,0.21,345,1.6,893,-1.5,2022,1,6,02:30:00
2022-01-06 03:30:00,4.9,0,64.21000000000001,0.21,341,1.7000000000000002,893,-1.3,2022,1,6,03:30:00
2022-01-06 04:30:00,4.5,0,67.21000000000001,0.21,343,1.7000000000000002,894,-1.1,2022,1,6,04:30:00
2022-01-06 05:30:00,4.1000000000000005,0,70.87,0.21,348,1.8,894,-0.7000000000000001,2022,1,6,05:30:00
2022-01-06 06:30:00,3.9,0,74.06,0.21,354,1.8,894,-0.3,2022,1,6,06:30:00
2022-01-06 07:30:00,3.6,0,77.75,0.21,180,1.7000000000000002,893,0.1,2022,1,6,07:30:00
2022-01-06 08:30:00,3.5,0,80.0,0.21,2,1.7000000000000002,893,0.4,2022,1,6,08:30:00
2022-01-06 09:30:00,3.6,0,80.14,0.21,179,1.8,893,0.5,2022,1,6,09:30:00
2022-01-06 10:30:00,3.7,0,79.78,0.21,356,1.9,893,0.5,2022,1,6,10:30:00
2022-01-06 11:30:00,4.0,0,78.03,0.21,356,1.9,893,0.5,2022,1,6,11:30:00
2022-01-06 12:30:00,4.2,0,76.39,0.21,356,1.9,893,0.4,2022,1,6,12:30:00
2022-01-06 13:30:00,4.0,0,76.7,0.21,358,2.0,893,0.3,2022,1,6,13:30:00
2022-01-06 14:30:00,4.5,0,72.94,0.21,359,2.1,893,0.1,2022,1,6,14:30:00
2022-01-06 15:30:00,6.6000000000000005,85,63.73,0.21,360,2.9000000000000004,893,0.2,2022,1,6,15:30:00
2022-01-06 16:30:00,9.3,264,54.35,0.21,359,3.5,893,0.5,2022,1,6,16:30:00
2022-01-06 17:30:00,12.1,418,45.62,0.21,179,3.1,893,0.7000000000000001,2022,1,6,17:30:00
2022-01-06 18:30:00,14.8,526,37.67,0.21,179,2.2,892,0.5,2022,1,6,18:30:00
2022-01-06 19:30:00,16.5,575,33.19,0.21,347,1.5,891,0.2,2022,1,6,19:30:00
2022-01-06 20:30:00,17.2,562,31.69,0.21,322,1.3,890,0.2,2022,1,6,20:30:00
2022-01-06 21:30:00,17.2,488,31.61,0.21,295,1.2000000000000002,890,0.2,2022,1,6,21:30:00
2022-01-06 22:30:00,16.3,358,33.58,0.21,271,0.9,890,0.2,2022,1,6,22:30:00
2022-01-06 23:30:00,14.2,190,45.25,0.21,252,0.6000000000000001,890,2.5,2022,1,6,23:30:00
2022-01-07 00:30:00,12.1,27,48.51,0.21,256,0.5,890,1.6,2022,1,7,00:30:00
2022-01-07 01:30:00,10.9,0,50.46,0.21,292,0.5,890,1.0,2022,1,7,01:30:00
2022-01-07 02:30:00,9.8,0,53.33,0.21,324,0.7000000000000001,890,0.8,2022,1,7,02:30:00
2022-01-07 03:30:00,8.9,0,55.56,0.21,335,0.9,890,0.5,2022,1,7,03:30:00
2022-01-07 04:30:00,8.3,0,57.23,0.21,338,1.0,890,0.3,2022,1,7,04:30:00
2022-01-07 05:30:00,7.800000000000001,0,58.54,0.21,339,1.1,890,0.2,2022,1,7,05:30:00
2022-01-07 06:30:00,7.300000000000001,0,59.89,0.21,338,1.1,889,0.0,2022,1,7,06:30:00
2022-01-07 07:30:00,6.9,0,60.95,0.21,331,1.0,889,-0.1,2022,1,7,07:30:00
2022-01-07 08:30:00,6.4,0,62.68,0.21,321,1.0,889,-0.2,2022,1,7,08:30:00
2022-01-07 09:30:00,5.800000000000001,0,65.29,0.21,315,1.0,889,-0.2,2022,1,7,09:30:00
2022-01-07 10:30:00,5.2,0,68.09,0.21,312,1.0,888,-0.2,2022,1,7,10:30:00
2022-01-07 11:30:00,4.800000000000001,0,70.04,0.21,312,1.0,888,-0.2,2022,1,7,11:30:00
2022-01-07 12:30:00,4.5,0,71.58,0.21,315,0.9,888,-0.2,2022,1,7,12:30:00
2022-01-07 13:30:00,4.4,0,72.02,0.21,320,0.8,888,-0.2,2022,1,7,13:30:00
2022-01-07 14:30:00,4.800000000000001,0,69.75,0.21,326,0.6000000000000001,888,-0.3,2022,1,7,14:30:00
2022-01-07 15:30:00,6.800000000000001,92,61.55,0.21,227,0.8,888,-0.1,2022,1,7,15:30:00
2022-01-07 16:30:00,9.4,270,53.11,0.21,147,1.6,889,0.3,2022,1,7,16:30:00
2022-01-07 17:30:00,11.7,429,44.86,0.21,178,2.6,889,0.1,2022,1,7,17:30:00
2022-01-07 18:30:00,13.7,539,38.45,0.21,192,3.4000000000000004,888,-0.2,2022,1,7,18:30:00
2022-01-07 19:30:00,15.1,590,33.77,0.21,203,4.1000000000000005,888,-0.8,2022,1,7,19:30:00
2022-01-07 20:30:00,15.7,578,31.9,0.21,207,4.4,887,-1.0,2022,1,7,20:30:00
2022-01-07 21:30:00,15.4,501,32.58,0.21,206,4.3,886,-1.0,2022,1,7,21:30:00
2022-01-07 22:30:00,14.3,369,35.24,0.21,204,3.5,886,-0.9,2022,1,7,22:30:00
2022-01-07 23:30:00,11.1,197,46.78,0.21,198,2.2,886,0.1,2022,1,7,23:30:00
2022-01-08 00:30:00,7.7,24,62.31,0.24,193,1.5,886,0.9,2022,1,8,00:30:00
2022-01-08 01:30:00,6.800000000000001,0,62.47,0.24,194,1.4,886,0.1,2022,1,8,01:30:00
2022-01-08 02:30:00,6.800000000000001,0,62.99,0.24,197,1.4,887,0.2,2022,1,8,02:30:00
2022-01-08 03:30:00,6.7,0,63.18,0.24,200,1.4,887,0.2,2022,1,8,03:30:00
2022-01-08 04:30:00,6.7,0,62.53,0.24,205,1.4,887,0.0,2022,1,8,04:30:00
2022-01-08 05:30:00,6.7,0,62.31,0.24,212,1.4,887,0.0,2022,1,8,05:30:00
2022-01-08 06:30:00,6.6000000000000005,0,62.870000000000005,0.24,214,1.4,887,0.0,2022,1,8,06:30:00
2022-01-08 07:30:00,6.6000000000000005,0,63.75,0.24,217,1.4,886,0.2,2022,1,8,07:30:00
2022-01-08 08:30:00,6.1000000000000005,0,68.24,0.24,223,1.4,886,0.7000000000000001,2022,1,8,08:30:00
2022-01-08 09:30:00,5.0,0,76.25,0.24,231,1.6,887,1.2000000000000002,2022,1,8,09:30:00
2022-01-08 10:30:00,3.8,0,85.92,0.24,243,1.7000000000000002,887,1.7000000000000002,2022,1,8,10:30:00
2022-01-08 11:30:00,3.1,0,93.85,0.24,257,2.0,887,2.2,2022,1,8,11:30:00
2022-01-08 12:30:00,2.7,0,99.08,0.24,271,2.3000000000000003,888,2.6,2022,1,8,12:30:00
2022-01-08 13:30:00,2.2,0,100.0,0.24,284,2.5,889,2.2,2022,1,8,13:30:00
2022-01-08 14:30:00,2.4000000000000004,0,100.0,0.24,299,3.2,889,2.4000000000000004,2022,1,8,14:30:00
2022-01-08 15:30:00,4.2,94,87.83,0.24,312,4.2,890,2.4000000000000004,2022,1,8,15:30:00
2022-01-08 16:30:00,7.2,276,69.5,0.24,324,4.6000000000000005,891,2.0,2022,1,8,16:30:00
2022-01-08 17:30:00,10.8,435,52.5,0.24,339,4.6000000000000005,891,1.5,2022,1,8,17:30:00
2022-01-08 18:30:00,13.7,545,37.63,0.24,351,4.5,891,-0.5,2022,1,8,18:30:00
2022-01-08 19:30:00,15.0,597,29.71,0.24,355,4.2,891,-2.6,2022,1,8,19:30:00
2022-01-08 20:30:00,15.5,583,25.95,0.24,357,4.1000000000000005,890,-4.0,2022,1,8,20:30:00
2022-01-08 21:30:00,15.4,507,24.26,0.24,181,3.9,891,-4.9,2022,1,8,21:30:00
2022-01-08 22:30:00,14.2,376,24.93,0.24,7,3.1,891,-5.6000000000000005,2022,1,8,22:30:00
2022-01-08 23:30:00,11.0,203,37.51,0.24,13,2.0,892,-3.0,2022,1,8,23:30:00
2022-01-09 00:30:00,7.800000000000001,31,49.83,0.23,17,1.5,893,-2.0,2022,1,9,00:30:00
2022-01-09 01:30:00,6.4,0,50.67,0.23,14,1.6,894,-3.1,2022,1,9,01:30:00
2022-01-09 02:30:00,5.6000000000000005,0,51.8,0.23,8,1.6,895,-3.5,2022,1,9,02:30:00
2022-01-09 03:30:00,5.0,0,52.09,0.23,181,1.6,895,-4.0,2022,1,9,03:30:00
2022-01-09 04:30:00,4.4,0,52.57,0.23,356,1.6,896,-4.5,2022,1,9,04:30:00
2022-01-09 05:30:00,3.7,0,53.97,0.23,355,1.7000000000000002,896,-4.800000000000001,2022,1,9,05:30:00
2022-01-09 06:30:00,3.0,0,55.91,0.23,178,1.9,897,-5.0,2022,1,9,06:30:00
2022-01-09 07:30:00,2.5,0,57.49,0.23,2,2.2,897,-5.1000000000000005,2022,1,9,07:30:00
2022-01-09 08:30:00,2.2,0,59.18,0.23,4,2.8000000000000003,898,-5.0,2022,1,9,08:30:00
2022-01-09 09:30:00,2.2,0,60.370000000000005,0.23,2,3.5,898,-4.7,2022,1,9,09:30:00
2022-01-09 10:30:00,2.1,0,61.92,0.23,1,4.1000000000000005,898,-4.4,2022,1,9,10:30:00
2022-01-09 11:30:00,1.8,0,63.51,0.23,1,4.5,898,-4.4,2022,1,9,11:30:00
2022-01-09 12:30:00,1.5,0,64.39,0.23,1,4.6000000000000005,899,-4.5,2022,1,9,12:30:00
2022-01-09 13:30:00,1.2000000000000002,0,65.21000000000001,0.23,3,4.5,900,-4.6000000000000005,2022,1,9,13:30:00
2022-01-09 14:30:00,1.9,0,61.75,0.23,5,4.7,900,-4.7,2022,1,9,14:30:00
2022-01-09 15:30:00,4.2,97,54.0,0.23,7,5.300000000000001,901,-4.3,2022,1,9,15:30:00
2022-01-09 16:30:00,7.300000000000001,280,45.45,0.23,15,5.5,902,-3.7,2022,1,9,16:30:00
2022-01-09 17:30:00,10.3,442,37.86,0.23,26,5.4,903,-3.5,2022,1,9,17:30:00
2022-01-09 18:30:00,12.2,554,31.95,0.23,31,5.1000000000000005,902,-4.0,2022,1,9,18:30:00
2022-01-09 19:30:00,13.2,607,28.36,0.23,31,4.7,902,-4.800000000000001,2022,1,9,19:30:00
2022-01-09 20:30:00,13.6,595,25.97,0.23,32,4.5,901,-5.6000000000000005,2022,1,9,20:30:00
2022-01-09 21:30:00,13.5,519,24.78,0.23,32,4.4,901,-6.300000000000001,2022,1,9,21:30:00
2022-01-09 22:30:00,12.6,387,25.3,0.23,28,3.8,901,-6.800000000000001,2022,1,9,22:30:00
2022-01-09 23:30:00,9.4,212,34.38,0.23,16,2.6,902,-5.5,2022,1,9,23:30:00
2022-01-10 00:30:00,6.0,34,48.99,0.22,4,2.1,902,-3.9,2022,1,10,00:30:00
2022-01-10 01:30:00,4.7,0,50.67,0.22,1,2.3000000000000003,903,-4.7,2022,1,10,01:30:00
2022-01-10 02:30:00,4.1000000000000005,0,51.59,0.22,3,2.5,903,-5.0,2022,1,10,02:30:00
2022-01-10 03:30:00,3.7,0,51.96,0.22,8,2.6,904,-5.300000000000001,2022,1,10,03:30:00
2022-01-10 04:30:00,3.3000000000000003,0,51.89,0.22,14,2.6,904,-5.7,2022,1,10,04:30:00
2022-01-10 05:30:00,2.9000000000000004,0,51.39,0.22,17,2.7,904,-6.2,2022,1,10,05:30:00
2022-01-10 06:30:00,2.4000000000000004,0,50.91,0.22,18,2.8000000000000003,904,-6.7,2022,1,10,06:30:00
2022-01-10 07:30:00,1.9,0,50.43,0.22,19,2.8000000000000003,904,-7.300000000000001,2022,1,10,07:30:00
2022-01-10 08:30:00,1.3,0,51.04,0.22,20,2.8000000000000003,904,-7.7,2022,1,10,08:30:00
2022-01-10 09:30:00,0.9,0,51.68,0.22,18,3.0,904,-7.9,2022,1,10,09:30:00
2022-01-10 10:30:00,0.7000000000000001,0,51.79,0.22,14,3.3000000000000003,904,-8.1,2022,1,10,10:30:00
2022-01-10 11:30:00,0.6000000000000001,0,51.6,0.22,9,3.9,904,-8.200000000000001,2022,1,10,11:30:00
2022-01-10 12:30:00,0.7000000000000001,0,50.79,0.22,5,4.5,904,-8.3,2022,1,10,12:30:00
2022-01-10 13:30:00,0.6000000000000001,0,50.69,0.22,3,4.9,904,-8.5,2022,1,10,13:30:00
2022-01-10 14:30:00,1.4,0,47.16,0.22,3,5.4,905,-8.700000000000001,2022,1,10,14:30:00
2022-01-10 15:30:00,3.6,98,40.34,0.22,5,5.9,905,-8.700000000000001,2022,1,10,15:30:00
2022-01-10 16:30:00,6.6000000000000005,285,33.03,0.22,8,6.0,905,-8.5,2022,1,10,16:30:00
2022-01-10 17:30:00,9.7,448,27.14,0.22,15,5.7,905,-8.4,2022,1,10,17:30:00
2022-01-10 18:30:00,12.0,562,22.66,0.22,21,5.1000000000000005,904,-8.700000000000001,2022,1,10,18:30:00
2022-01-10 19:30:00,13.1,595,21.53,0.22,21,4.6000000000000005,903,-8.4,2022,1,10,19:30:00
2022-01-10 20:30:00,13.2,530,22.07,0.22,19,4.4,902,-8.0,2022,1,10,20:30:00
2022-01-10 21:30:00,12.9,510,22.75,0.22,16,4.3,902,-7.9,2022,1,10,21:30:00
2022-01-10 22:30:00,11.8,293,24.48,0.22,10,3.6,902,-7.9,2022,1,10,22:30:00
2022-01-10 23:30:00,8.8,143,34.07,0.22,180,2.6,902,-6.2,2022,1,10,23:30:00
2022-01-11 00:30:00,5.7,19,45.26,0.21,354,2.3000000000000003,902,-5.2,2022,1,11,00:30:00
2022-01-11 01:30:00,4.4,0,45.0,0.21,355,2.6,902,-6.5,2022,1,11,01:30:00
2022-01-11 02:30:00,3.9,0,43.78,0.21,358,2.7,902,-7.300000000000001,2022,1,11,02:30:00
2022-01-11 03:30:00,3.4000000000000004,0,42.87,0.21,359,2.8000000000000003,903,-8.1,2022,1,11,03:30:00
2022-01-11 04:30:00,3.1,0,41.7,0.21,180,2.7,903,-8.700000000000001,2022,1,11,04:30:00
2022-01-11 05:30:00,2.9000000000000004,0,41.01,0.21,1,2.7,903,-9.1,2022,1,11,05:30:00
2022-01-11 06:30:00,3.2,0,40.27,0.21,180,2.8000000000000003,903,-9.0,2022,1,11,06:30:00
